Order_ID,Restaurant_Name,Location,Order,Order_Time,Delivery,Delivery_Time,Delivery_Duration_min,Pizza_Size,Pizza_Type,Toppings_Count,Distance_km,Traffic_Level,Payment_Method,Is_Peak_Hour,Is_Weekend,Topping_Density,Order_Month,Payment_Category,Estimated_Duration_min,Delay_min,Is_Delayed,Traffic_Impact,Order_Hour
ORD627,Little Caesars,"Atlanta, GA",2025-06-15,20:05:00,2025-06-15,20:55:00,50,XL,Non-Veg,5,8.7,High,Cash,TRUE,TRUE,0.574712644,June,Offline,20.88,29.12,TRUE,3,20
ORD628,Domino's,"Austin, TX",2025-06-15,21:00:00,2025-06-15,21:35:00,35,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,TRUE,0.740740741,June,Online,12.96,22.04,TRUE,2,21
ORD629,Papa John's,"Seattle, WA",2025-06-16,17:45:00,2025-06-16,18:10:00,25,Medium,Gluten-Free,3,3.9,Low,UPI,FALSE,FALSE,0.769230769,June,Online,9.36,15.64,FALSE,1,17
ORD630,Pizza Hut,"Miami, FL",2025-06-16,18:30:00,2025-06-16,19:10:00,40,Large,Stuffed Crust,5,6.0,Medium,Wallet,TRUE,FALSE,0.833333333,June,Online,14.40,25.60,TRUE,2,18
ORD631,Domino's,"Phoenix, AZ",2025-06-16,19:00:00,2025-06-16,19:35:00,35,Medium,Veg,2,4.5,Medium,Hut Points,TRUE,FALSE,0.444444444,June,Offline,10.80,24.20,TRUE,2,19
ORD632,Pizza Hut,"Dallas, TX",2025-06-16,20:15:00,2025-06-16,21:00:00,45,Large,Cheese Burst,4,7.2,High,Card,TRUE,FALSE,0.555555556,June,Online,17.28,27.72,TRUE,3,20
ORD633,Domino's,"Austin, TX",2025-06-16,21:10:00,2025-06-16,21:40:00,30,Large,Cheese Burst,4,5.4,Medium,Cash,TRUE,FALSE,0.740740741,June,Offline,12.96,17.04,FALSE,2,21
ORD634,Little Caesars,"Chicago, IL",2025-06-17,18:10:00,2025-06-17,18:50:00,40,XL,Sicilian,5,7.8,High,UPI,TRUE,FALSE,0.641025641,June,Online,18.72,21.28,TRUE,3,18
ORD635,Marco’s Pizza,"Tampa, FL",2025-06-17,19:15:00,2025-06-17,19:40:00,25,Small,Thai Chicken,3,3.2,Medium,Card,TRUE,FALSE,0.937500000,June,Online,7.68,17.32,FALSE,2,19
ORD636,Pizza Hut,"Miami, FL",2025-06-17,20:00:00,2025-06-17,20:30:00,30,Medium,Veg,2,4.1,Low,Wallet,TRUE,FALSE,0.487804878,June,Online,9.84,20.16,FALSE,1,20
ORD637,Papa John's,"San Diego, CA",2025-06-18,17:45:00,2025-06-18,18:35:00,50,Large,Non-Veg,4,8.3,High,Card,FALSE,FALSE,0.481927711,June,Online,19.92,30.08,TRUE,3,17
ORD638,Domino's,"Austin, TX",2025-06-18,19:05:00,2025-06-18,19:40:00,35,Large,Cheese Burst,4,5.4,Medium,UPI,TRUE,FALSE,0.740740741,June,Online,12.96,22.04,TRUE,2,19
ORD639,Marco’s Pizza,"Charlotte, NC",2025-06-18,20:00:00,2025-06-18,20:25:00,25,Medium,Non-Veg,3,4.0,Low,Wallet,TRUE,FALSE,0.750000000,June,Online,9.60,15.40,FALSE,1,20
ORD640,Pizza Hut,"Miami, FL",2025-06-18,21:00:00,2025-06-18,21:30:00,30,Medium,Veg,2,4.1,Low,Card,TRUE,FALSE,0.487804878,June,Online,9.84,20.16,FALSE,1,21
ORD641,Domino's,"Los Angeles, CA",2025-06-19,18:15:00,2025-06-19,18:55:00,40,Large,Cheese Burst,5,6.3,Medium,Cash,TRUE,FALSE,0.793650794,June,Offline,15.12,24.88,TRUE,2,18
ORD642,Little Caesars,"Denver, CO",2025-06-19,19:10:00,2025-06-19,19:55:00,45,XL,Vegan,2,7.0,High,Wallet,TRUE,FALSE,0.285714286,June,Online,16.80,28.20,TRUE,3,19
ORD643,Domino's,"Austin, TX",2025-06-19,20:00:00,2025-06-19,20:30:00,30,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,FALSE,0.740740741,June,Online,12.96,17.04,FALSE,2,20
ORD644,Marco’s Pizza,"Tampa, FL",2025-06-20,18:10:00,2025-06-20,18:40:00,30,Small,Thai Chicken,3,3.2,Medium,Cash,TRUE,FALSE,0.937500000,June,Offline,7.68,22.32,FALSE,2,18
ORD645,Pizza Hut,"Dallas, TX",2025-06-20,19:00:00,2025-06-20,19:30:00,30,Medium,Stuffed Crust,4,5.8,Medium,Card,TRUE,FALSE,0.689655172,June,Online,13.92,16.08,FALSE,2,19
ORD646,Domino's,"San Francisco, CA",2025-07-21,19:00:00,2025-07-21,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,July,Online,24.00,26.00,TRUE,3,19
ORD647,Papa John's,"Indianapolis, IN",2025-07-22,20:00:00,2025-07-22,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,July,Online,13.20,21.80,TRUE,2,20
ORD648,Pizza Hut,"Seattle, WA",2025-07-23,18:30:00,2025-07-23,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,July,Online,4.80,15.20,FALSE,1,18
ORD649,Little Caesars,"Denver, CO",2025-07-24,19:45:00,2025-07-24,20:25:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,July,Online,19.20,20.80,TRUE,3,19
ORD650,Marco's Pizza,"Boston, MA",2025-07-25,18:15:00,2025-07-25,18:45:00,30,Medium,Thai Chicken,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,July,Online,9.60,20.40,FALSE,2,18
ORD651,Domino's,"Nashville, TN",2025-07-26,19:30:00,2025-07-26,20:10:00,40,Large,Sicilian,4,6.5,High,Cash,TRUE,TRUE,0.615384615,July,Offline,15.60,24.40,TRUE,3,19
ORD652,Papa John's,"Detroit, MI",2025-07-27,20:45:00,2025-07-27,21:15:00,30,Medium,Veg,2,3.5,Low,Card,TRUE,TRUE,0.571428571,July,Online,8.40,21.60,FALSE,1,20
ORD653,Pizza Hut,"El Paso, TX",2025-07-28,18:00:00,2025-07-28,18:30:00,30,Large,Non-Veg,4,5.0,Medium,Wallet,TRUE,FALSE,0.800000000,July,Online,12.00,18.00,FALSE,2,18
ORD654,Little Caesars,"Washington, DC",2025-07-29,19:15:00,2025-07-29,19:55:00,40,XL,Cheese Burst,5,7.0,High,Card,TRUE,FALSE,0.714285714,July,Online,16.80,23.20,TRUE,3,19
ORD655,Marco's Pizza,"Las Vegas, NV",2025-07-30,20:30:00,2025-07-30,21:00:00,30,Medium,Vegan,2,4.0,Medium,UPI,TRUE,FALSE,0.500000000,July,Online,9.60,20.40,FALSE,2,20
ORD656,Domino's,"Louisville, KY",2025-07-31,18:45:00,2025-07-31,19:25:00,40,Large,Non-Veg,4,6.0,High,Domino's Cash,TRUE,FALSE,0.666666667,July,Offline,14.40,25.60,TRUE,3,18
ORD657,Papa John's,"Baltimore, MD",2025-08-01,20:00:00,2025-08-01,20:30:00,30,Medium,Gluten-Free,3,5.0,Medium,Wallet,TRUE,FALSE,0.600000000,August,Online,12.00,18.00,FALSE,2,20
ORD658,Pizza Hut,"Milwaukee, WI",2025-08-02,18:30:00,2025-08-02,19:00:00,30,Small,Vegan,2,3.0,Low,UPI,TRUE,TRUE,0.666666667,August,Online,7.20,22.80,FALSE,1,18
ORD659,Little Caesars,"Albuquerque, NM",2025-08-03,19:45:00,2025-08-03,20:25:00,40,XL,Stuffed Crust,5,8.0,High,Card,TRUE,TRUE,0.625000000,August,Online,19.20,20.80,TRUE,3,19
ORD660,Marco's Pizza,"Tucson, AZ",2025-08-04,18:00:00,2025-08-04,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,August,Online,9.60,20.40,FALSE,2,18
ORD661,Domino's,"Fresno, CA",2025-08-05,19:15:00,2025-08-05,19:55:00,40,Large,Veg,4,6.0,High,Cash,TRUE,FALSE,0.666666667,August,Offline,14.40,25.60,TRUE,3,19
ORD662,Papa John's,"Sacramento, CA",2025-08-06,20:30:00,2025-08-06,21:00:00,30,Medium,Veg,2,3.5,Low,Card,TRUE,FALSE,0.571428571,August,Online,8.40,21.60,FALSE,1,20
ORD663,Pizza Hut,"Kansas City, MO",2025-08-07,18:45:00,2025-08-07,19:15:00,30,Large,Non-Veg,4,5.5,Medium,Wallet,TRUE,FALSE,0.727272727,August,Online,13.20,16.80,FALSE,2,18
ORD664,Little Caesars,"Mesa, AZ",2025-08-08,20:00:00,2025-08-08,20:40:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,August,Online,18.00,22.00,TRUE,3,20
ORD665,Marco's Pizza,"Atlanta, GA",2025-08-09,18:15:00,2025-08-09,18:45:00,30,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,August,Offline,6.00,24.00,FALSE,1,18
ORD666,Domino's,"Omaha, NE",2025-08-10,19:30:00,2025-08-10,20:10:00,40,Large,Non-Veg,4,6.5,High,Card,TRUE,TRUE,0.615384615,August,Online,15.60,24.40,TRUE,3,19
ORD667,Papa John's,"Raleigh, NC",2025-08-11,20:45:00,2025-08-11,21:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Wallet,TRUE,FALSE,0.600000000,August,Online,12.00,18.00,FALSE,2,20
ORD668,Pizza Hut,"Long Beach, CA",2025-08-12,18:00:00,2025-08-12,18:30:00,30,Small,Vegan,2,3.0,Low,UPI,TRUE,FALSE,0.666666667,August,Online,7.20,22.80,FALSE,1,18
ORD669,Little Caesars,"Virginia Beach, VA",2025-08-13,19:15:00,2025-08-13,19:55:00,40,XL,Cheese Burst,5,7.0,High,Card,TRUE,FALSE,0.714285714,August,Online,16.80,23.20,TRUE,3,19
ORD670,Marco's Pizza,"Oakland, CA",2025-08-14,20:30:00,2025-08-14,21:00:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,August,Online,9.60,20.40,FALSE,2,20
ORD671,Domino's,"San Jose, CA",2025-08-15,19:00:00,2025-08-15,19:35:00,35,Large,Cheese Burst,4,5.0,Medium,Card,TRUE,FALSE,0.800000000,August,Online,12.00,23.00,TRUE,2,19
ORD672,Pizza Hut,"Austin, TX",2025-08-16,18:30:00,2025-08-16,19:10:00,40,Medium,Veg,2,6.0,High,Wallet,TRUE,TRUE,0.333333333,August,Online,14.40,25.60,TRUE,3,18
ORD673,Papa John's,"Columbus, OH",2025-08-17,20:00:00,2025-08-17,20:25:00,25,Medium,Gluten-Free,3,3.5,Low,UPI,TRUE,TRUE,0.857142857,August,Online,8.40,16.60,FALSE,1,20
ORD674,Little Caesars,"Fort Worth, TX",2025-08-18,19:15:00,2025-08-18,19:55:00,40,XL,Non-Veg,5,7.0,High,Cash,TRUE,FALSE,0.714285714,August,Offline,16.80,23.20,TRUE,3,19
ORD675,Marco's Pizza,"Jacksonville, FL",2025-08-19,18:45:00,2025-08-19,19:15:00,30,Medium,Thai Chicken,3,4.0,Medium,Card,TRUE,FALSE,0.750000000,August,Online,9.60,20.40,FALSE,2,18
ORD676,Domino's,"Indianapolis, IN",2025-08-20,20:30:00,2025-08-20,21:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,August,Online,13.20,16.80,FALSE,2,20
ORD677,Pizza Hut,"Charlotte, NC",2025-08-21,19:00:00,2025-08-21,19:30:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,August,Online,9.60,20.40,FALSE,1,19
ORD678,Papa John's,"San Francisco, CA",2025-08-22,18:15:00,2025-08-22,18:50:00,35,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,August,Online,12.00,23.00,TRUE,2,18
ORD679,Little Caesars,"Denver, CO",2025-08-23,20:00:00,2025-08-23,20:45:00,45,XL,Cheese Burst,5,8.0,High,Cash,TRUE,TRUE,0.625000000,August,Offline,19.20,25.80,TRUE,3,20
ORD680,Marco's Pizza,"Seattle, WA",2025-08-24,19:30:00,2025-08-24,20:00:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,TRUE,0.666666667,August,Online,10.80,19.20,FALSE,2,19
ORD681,Domino's,"Boston, MA",2025-08-25,18:00:00,2025-08-25,18:35:00,35,Large,Non-Veg,4,6.0,Medium,Card,TRUE,FALSE,0.666666667,August,Online,14.40,20.60,TRUE,2,18
ORD682,Pizza Hut,"Detroit, MI",2025-08-26,19:15:00,2025-08-26,19:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,August,Online,9.60,20.40,FALSE,1,19
ORD683,Papa John's,"Memphis, TN",2025-08-27,20:30:00,2025-08-27,21:00:00,30,Medium,Gluten-Free,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,August,Online,12.00,18.00,FALSE,2,20
ORD684,Little Caesars,"Baltimore, MD",2025-08-28,18:45:00,2025-08-28,19:25:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,August,Online,18.00,22.00,TRUE,3,18
ORD685,Marco's Pizza,"Nashville, TN",2025-08-29,19:00:00,2025-08-29,19:30:00,30,Medium,Thai Chicken,3,4.0,Medium,Cash,TRUE,FALSE,0.750000000,August,Offline,9.60,20.40,FALSE,2,19
ORD686,Domino's,"Portland, OR",2025-08-30,20:15:00,2025-08-30,20:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,August,Online,13.20,16.80,FALSE,2,20
ORD687,Pizza Hut,"Oklahoma City, OK",2025-08-31,18:30:00,2025-08-31,19:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,August,Online,9.60,20.40,FALSE,1,18
ORD688,Papa John's,"Las Vegas, NV",2025-09-01,19:45:00,2025-09-01,20:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,September,Online,12.00,18.00,FALSE,2,19
ORD689,Little Caesars,"Louisville, KY",2025-09-02,20:00:00,2025-09-02,20:40:00,40,XL,Cheese Burst,5,8.0,High,UPI,TRUE,FALSE,0.625000000,September,Online,19.20,20.80,TRUE,3,20
ORD690,Marco's Pizza,"Milwaukee, WI",2025-09-03,18:15:00,2025-09-03,18:45:00,30,Medium,Thai Chicken,3,4.0,Medium,Card,TRUE,FALSE,0.750000000,September,Online,9.60,20.40,FALSE,2,18
ORD691,Domino's,"Albuquerque, NM",2025-09-04,19:30:00,2025-09-04,20:00:00,30,Large,Non-Veg,4,6.0,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,14.40,15.60,FALSE,2,19
ORD692,Pizza Hut,"Tucson, AZ",2025-09-05,20:45:00,2025-09-05,21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,September,Online,9.60,20.40,FALSE,1,20
ORD693,Papa John's,"Fresno, CA",2025-09-06,18:00:00,2025-09-06,18:30:00,30,Medium,Gluten-Free,3,5.0,Medium,UPI,TRUE,TRUE,0.600000000,September,Online,12.00,18.00,FALSE,2,18
ORD694,Little Caesars,"Sacramento, CA",2025-09-07,19:15:00,2025-09-07,19:55:00,40,XL,Cheese Burst,5,7.0,High,Card,TRUE,TRUE,0.714285714,September,Online,16.80,23.20,TRUE,3,19
ORD695,Marco's Pizza,"Kansas City, MO",2025-09-08,20:30:00,2025-09-08,21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,10.80,19.20,FALSE,2,20
ORD696,Domino's,"Mesa, AZ",2025-09-09,18:45:00,2025-09-09,19:15:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.20,16.80,FALSE,2,18
ORD697,Pizza Hut,"Atlanta, GA",2025-09-10,19:00:00,2025-09-10,19:30:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,September,Online,9.60,20.40,FALSE,1,19
ORD698,Papa John's,"Omaha, NE",2025-09-11,20:15:00,2025-09-11,20:45:00,30,Medium,Gluten-Free,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,September,Online,12.00,18.00,FALSE,2,20
ORD699,Little Caesars,"Louisville, KY",2025-09-12,19:30:00,2025-09-12,20:00:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,FALSE,0.833333333,September,Online,14.40,15.60,FALSE,3,19
ORD700,Marco's Pizza,"Milwaukee, WI",2025-09-13,18:45:00,2025-09-13,19:15:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,September,Offline,10.80,19.20,FALSE,2,18
ORD701,Domino's,"Albuquerque, NM",2025-09-14,20:00:00,2025-09-14,20:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,September,Online,13.20,16.80,FALSE,2,20
ORD702,Pizza Hut,"Atlanta, GA",2025-09-15,19:15:00,2025-09-15,19:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,September,Online,9.60,20.40,FALSE,1,19
ORD703,Papa John's,"Omaha, NE",2025-09-16,20:30:00,2025-09-16,21:00:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,September,Online,12.00,18.00,FALSE,2,20
ORD704,Little Caesars,"Louisville, KY",2025-09-17,19:45:00,2025-09-17,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,September,Online,14.40,15.60,FALSE,3,19
ORD705,Marco's Pizza,"Milwaukee, WI",2025-09-18,18:00:00,2025-09-18,18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,10.80,19.20,FALSE,2,18
ORD706,Domino's,"Albuquerque, NM",2025-09-19,20:15:00,2025-09-19,20:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.20,16.80,FALSE,2,20
ORD707,Pizza Hut,"Atlanta, GA",2025-09-20,19:30:00,2025-09-20,20:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,September,Online,9.60,20.40,FALSE,1,19
ORD708,Papa John's,"Omaha, NE",2025-09-21,20:45:00,2025-09-21,21:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,September,Online,12.00,18.00,FALSE,2,20
ORD709,Little Caesars,"Louisville, KY",2025-09-22,19:00:00,2025-09-22,19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,September,Online,14.40,15.60,FALSE,3,19
ORD710,Marco's Pizza,"Milwaukee, WI",2025-09-23,18:15:00,2025-09-23,18:45:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,September,Offline,10.80,19.20,FALSE,2,18
ORD711,Domino's,"Albuquerque, NM",2025-09-24,19:30:00,2025-09-24,20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.20,16.80,FALSE,2,19
ORD712,Pizza Hut,"Atlanta, GA",2025-09-25,20:45:00,2025-09-25,21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,September,Online,9.60,20.40,FALSE,1,20
ORD713,Papa John's,"Omaha, NE",2025-09-26,18:00:00,2025-09-26,18:30:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,September,Online,12.00,18.00,FALSE,2,18
ORD714,Little Caesars,"Louisville, KY",2025-09-27,19:15:00,2025-09-27,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,TRUE,0.833333333,September,Online,14.40,15.60,FALSE,3,19
ORD715,Marco's Pizza,"Milwaukee, WI",2025-09-28,20:30:00,2025-09-28,21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,September,Offline,10.80,19.20,FALSE,2,20
ORD716,Domino's,"Albuquerque, NM",2025-09-29,19:00:00,2025-09-29,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,September,Online,13.20,16.80,FALSE,2,19
ORD717,Pizza Hut,"Atlanta, GA",2025-09-30,20:15:00,2025-09-30,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,September,Online,9.60,20.40,FALSE,1,20
ORD718,Papa John's,"Omaha, NE",2025-10-01,18:30:00,2025-10-01,19:00:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,October,Online,12.00,18.00,FALSE,2,18
ORD719,Little Caesars,"Louisville, KY",2025-10-02,19:45:00,2025-10-02,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.40,15.60,FALSE,3,19
ORD720,Marco's Pizza,"Milwaukee, WI",2025-10-03,18:00:00,2025-10-03,18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.80,19.20,FALSE,2,18
ORD721,Domino's,"Albuquerque, NM",2025-10-04,19:15:00,2025-10-04,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,October,Online,13.20,16.80,FALSE,2,19
ORD722,Pizza Hut,"Atlanta, GA",2025-10-05,20:30:00,2025-10-05,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,October,Online,9.60,20.40,FALSE,1,20
ORD723,Papa John's,"Omaha, NE",2025-10-06,18:45:00,2025-10-06,19:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,October,Online,12.00,18.00,FALSE,2,18
ORD724,Little Caesars,"Louisville, KY",2025-10-07,19:00:00,2025-10-07,19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.40,15.60,FALSE,3,19
ORD725,Marco's Pizza,"Milwaukee, WI",2025-10-08,20:15:00,2025-10-08,20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,UPI,TRUE,FALSE,0.666666667,October,Online,10.80,19.20,FALSE,2,20
ORD726,Papa John's,"Omaha, NE",2025-10-09,20:30:00,2025-10-09,21:00:00,30,Medium,Gluten-Free,3,5.0,Medium,UPI,TRUE,FALSE,0.600000000,October,Online,12.00,18.00,FALSE,2,20
ORD727,Little Caesars,"Louisville, KY",2025-10-10,19:45:00,2025-10-10,20:15:00,30,XL,Cheese Burst,5,6.0,High,Card,TRUE,FALSE,0.833333333,October,Online,14.40,15.60,FALSE,3,19
ORD728,Marco's Pizza,"Milwaukee, WI",2025-10-11,18:00:00,2025-10-11,18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,October,Offline,10.80,19.20,FALSE,2,18
ORD729,Domino's,"Albuquerque, NM",2025-10-12,19:15:00,2025-10-12,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,October,Online,13.20,16.80,FALSE,2,19
ORD730,Pizza Hut,"Atlanta, GA",2025-10-13,20:30:00,2025-10-13,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,October,Online,9.60,20.40,FALSE,1,20
ORD731,Papa John's,"Omaha, NE",2025-10-14,18:45:00,2025-10-14,19:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,October,Online,12.00,18.00,FALSE,2,18
ORD732,Little Caesars,"Louisville, KY",2025-10-15,19:00:00,2025-10-15,19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.40,15.60,FALSE,3,19
ORD733,Marco's Pizza,"Milwaukee, WI",2025-10-16,20:15:00,2025-10-16,20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.80,19.20,FALSE,2,20
ORD734,Domino's,"Albuquerque, NM",2025-10-17,19:30:00,2025-10-17,20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,October,Online,13.20,16.80,FALSE,2,19
ORD735,Pizza Hut,"Atlanta, GA",2025-10-18,20:45:00,2025-10-18,21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,October,Online,9.60,20.40,FALSE,1,20
ORD736,Papa John's,"Omaha, NE",2025-10-19,18:00:00,2025-10-19,18:30:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,TRUE,0.600000000,October,Online,12.00,18.00,FALSE,2,18
ORD737,Little Caesars,"Louisville, KY",2025-10-20,19:15:00,2025-10-20,19:45:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.40,15.60,FALSE,3,19
ORD738,Marco's Pizza,"Milwaukee, WI",2025-10-21,20:30:00,2025-10-21,21:00:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.80,19.20,FALSE,2,20
ORD739,Domino's,"Albuquerque, NM",2025-10-22,19:00:00,2025-10-22,19:30:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,October,Online,13.20,16.80,FALSE,2,19
ORD740,Pizza Hut,"Atlanta, GA",2025-10-23,20:15:00,2025-10-23,20:45:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,October,Online,9.60,20.40,FALSE,1,20
ORD741,Papa John's,"Omaha, NE",2025-10-24,18:30:00,2025-10-24,19:00:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,October,Online,12.00,18.00,FALSE,2,18
ORD742,Little Caesars,"Louisville, KY",2025-10-25,19:45:00,2025-10-25,20:15:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,TRUE,0.833333333,October,Online,14.40,15.60,FALSE,3,19
ORD743,Marco's Pizza,"Milwaukee, WI",2025-10-26,18:00:00,2025-10-26,18:30:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,TRUE,0.666666667,October,Offline,10.80,19.20,FALSE,2,18
ORD744,Domino's,"Albuquerque, NM",2025-10-27,19:15:00,2025-10-27,19:45:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,FALSE,0.727272727,October,Online,13.20,16.80,FALSE,2,19
ORD745,Pizza Hut,"Atlanta, GA",2025-10-28,20:30:00,2025-10-28,21:00:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,FALSE,0.500000000,October,Online,9.60,20.40,FALSE,1,20
ORD746,Papa John's,"Omaha, NE",2025-10-29,18:45:00,2025-10-29,19:15:00,30,Medium,Gluten-Free,3,5.0,Medium,Card,TRUE,FALSE,0.600000000,October,Online,12.00,18.00,FALSE,2,18
ORD747,Little Caesars,"Louisville, KY",2025-10-30,19:00:00,2025-10-30,19:30:00,30,XL,Cheese Burst,5,6.0,High,UPI,TRUE,FALSE,0.833333333,October,Online,14.40,15.60,FALSE,3,19
ORD748,Marco's Pizza,"Milwaukee, WI",2025-10-31,20:15:00,2025-10-31,20:45:00,30,Medium,Thai Chicken,3,4.5,Medium,Cash,TRUE,FALSE,0.666666667,October,Offline,10.80,19.20,FALSE,2,20
ORD749,Domino's,"Albuquerque, NM",2025-11-01,19:30:00,2025-11-01,20:00:00,30,Large,Sicilian,4,5.5,Medium,UPI,TRUE,TRUE,0.727272727,November,Online,13.20,16.80,FALSE,2,19
ORD750,Pizza Hut,"Atlanta, GA",2025-11-02,20:45:00,2025-11-02,21:15:00,30,Medium,Veg,2,4.0,Low,Wallet,TRUE,TRUE,0.500000000,November,Online,9.60,20.40,FALSE,1,20
